,probability,label_actual,label_predicted
196,0.4333333333333333,0,False
197,0.8,0,False
198,0.9333333333333332,0,True
199,0.3333333333333333,0,False
200,0.9333333333333332,0,True
201,0.6,0,False
202,0.6666666666666666,0,False
203,0.3,0,False
204,0.9,0,True
205,0.9,0,True
206,0.7666666666666667,0,False
207,0.5,0,False
208,0.3666666666666666,0,False
209,0.8666666666666667,0,False
210,0.8333333333333334,0,False
211,0.5,0,False
212,0.3333333333333333,0,False
213,0.5333333333333333,0,False
214,0.4333333333333333,0,False
215,0.6666666666666666,0,False
216,0.9,0,True
217,0.9666666666666668,0,True
218,0.9,0,True
219,0.8333333333333334,0,False
220,0.7666666666666667,0,False
221,0.9,0,True
222,1.0,0,True
223,1.0,0,True
224,0.6666666666666666,0,False
225,0.2666666666666666,0,False
226,1.0,0,True
227,0.6,0,False
228,1.0,0,True
229,0.7,0,False
230,0.8666666666666667,0,False
231,0.7333333333333333,0,False
232,0.6666666666666666,0,False
233,0.6333333333333333,0,False
234,1.0,1,True
235,1.0,1,True
236,1.0,1,True
237,1.0,1,True
238,1.0,1,True
239,1.0,1,True
240,1.0,1,True
241,1.0,1,True
242,1.0,1,True
243,1.0,1,True
244,1.0,1,True
245,0.9666666666666668,1,True
246,1.0,1,True
247,1.0,1,True
248,0.9666666666666668,1,True
249,0.9666666666666668,1,True
250,1.0,1,True
251,1.0,1,True
252,1.0,1,True
253,1.0,1,True
254,1.0,1,True
255,1.0,1,True
256,1.0,1,True
257,1.0,1,True
258,1.0,1,True
259,0.9666666666666668,1,True
260,1.0,1,True
261,1.0,1,True
262,1.0,1,True
263,1.0,1,True
264,0.9666666666666668,1,True
265,1.0,1,True
266,1.0,1,True
267,1.0,1,True
268,1.0,1,True
269,1.0,1,True
270,1.0,1,True
271,1.0,1,True
272,1.0,1,True
273,1.0,1,True
274,1.0,1,True
275,1.0,1,True
276,1.0,1,True
277,1.0,1,True
278,1.0,1,True
279,1.0,1,True
280,1.0,1,True
281,0.9666666666666668,1,True
282,0.9333333333333332,1,True
283,1.0,1,True
284,1.0,1,True
285,1.0,1,True
286,1.0,1,True
287,0.8,1,False
288,0.8,1,False
289,1.0,1,True
290,1.0,1,True
291,1.0,1,True
292,1.0,1,True
293,1.0,1,True
294,1.0,1,True
295,1.0,1,True
296,1.0,1,True
297,1.0,1,True
298,1.0,1,True
299,1.0,1,True
300,1.0,1,True
301,1.0,1,True
302,1.0,1,True
303,1.0,1,True
304,1.0,1,True
305,1.0,1,True
306,1.0,1,True
307,1.0,1,True
308,0.9666666666666668,1,True
309,1.0,1,True
310,1.0,1,True
311,1.0,1,True
312,1.0,1,True
313,1.0,1,True
314,1.0,1,True
315,1.0,1,True
316,1.0,1,True
317,0.9,1,True
318,1.0,1,True
319,1.0,1,True
320,1.0,1,True
321,1.0,1,True
322,0.9333333333333332,1,True
323,1.0,1,True
324,1.0,1,True
325,1.0,1,True
326,1.0,1,True
327,1.0,1,True
328,1.0,1,True
329,1.0,1,True
330,1.0,1,True
331,1.0,1,True
332,1.0,1,True
333,1.0,1,True
334,0.9333333333333332,1,True
335,0.9666666666666668,1,True
336,1.0,1,True
337,0.9666666666666668,1,True
338,0.9666666666666668,1,True
339,1.0,1,True
340,1.0,1,True
341,0.9666666666666668,1,True
342,1.0,1,True
343,1.0,1,True
344,1.0,1,True
345,1.0,1,True
346,1.0,1,True
347,1.0,1,True
348,1.0,1,True
349,1.0,1,True
350,1.0,1,True
351,1.0,1,True
352,1.0,1,True
353,1.0,1,True
354,1.0,1,True
355,1.0,1,True
356,1.0,1,True
357,0.8666666666666667,1,False
358,1.0,1,True
359,1.0,1,True
360,1.0,1,True
361,1.0,1,True
362,1.0,1,True
363,1.0,1,True
364,1.0,1,True
365,1.0,1,True
366,1.0,1,True
367,1.0,1,True
368,0.9666666666666668,1,True
369,1.0,1,True
370,1.0,1,True
371,1.0,1,True
372,0.9666666666666668,1,True
373,1.0,1,True
374,1.0,1,True
375,1.0,1,True
376,1.0,1,True
377,1.0,1,True
378,1.0,1,True
379,1.0,1,True
380,1.0,1,True
381,1.0,1,True
382,0.9333333333333332,1,True
383,1.0,1,True
384,1.0,1,True
385,1.0,1,True
386,1.0,1,True
387,1.0,1,True
388,0.9,1,True
389,1.0,1,True
390,0.6666666666666666,1,False
391,0.7666666666666667,1,False
392,1.0,1,True
393,1.0,1,True
394,1.0,1,True
395,1.0,1,True
396,1.0,1,True
397,1.0,1,True
398,1.0,1,True
399,1.0,1,True
400,1.0,1,True
401,0.9,1,True
402,1.0,1,True
403,1.0,1,True
404,0.8666666666666667,1,False
405,0.9666666666666668,1,True
406,1.0,1,True
407,1.0,1,True
408,1.0,1,True
409,1.0,1,True
410,0.8666666666666667,1,False
411,0.9666666666666668,1,True
412,0.9333333333333332,1,True
413,0.9666666666666668,1,True
414,1.0,1,True
415,1.0,1,True
416,1.0,1,True
417,1.0,1,True
418,0.9666666666666668,1,True
419,0.9,1,True
420,0.8,1,False
421,0.9333333333333332,1,True
422,0.9666666666666668,1,True
423,1.0,1,True
424,0.9666666666666668,1,True
425,0.9333333333333332,1,True
426,1.0,1,True
427,0.9333333333333332,1,True
428,1.0,1,True
429,1.0,1,True
430,0.6666666666666666,1,False
431,0.9333333333333332,1,True
432,0.9333333333333332,1,True
433,1.0,1,True
434,0.9666666666666668,1,True
435,0.8,1,False
436,0.8333333333333334,1,False
437,0.9,1,True
438,0.8,1,False
439,0.9333333333333332,1,True
440,0.9333333333333332,1,True
441,1.0,1,True
442,1.0,1,True
443,0.9666666666666668,1,True
444,0.9666666666666668,1,True
445,0.8666666666666667,1,False
446,0.8666666666666667,1,False
447,0.9333333333333332,1,True
448,0.9666666666666668,1,True
449,0.9666666666666668,1,True
450,1.0,1,True
451,1.0,1,True
452,1.0,1,True
453,0.9666666666666668,1,True
454,0.9666666666666668,1,True
455,0.8666666666666667,1,False
456,1.0,1,True
457,0.9666666666666668,1,True
458,0.7666666666666667,1,False
459,0.8333333333333334,1,False
460,0.9666666666666668,1,True
461,0.9333333333333332,1,True
462,0.9,1,True
463,0.9,1,True
464,1.0,1,True
465,0.9666666666666668,1,True
466,0.9333333333333332,1,True
467,1.0,1,True
468,1.0,1,True
469,0.9333333333333332,1,True
470,0.7,1,False
471,1.0,1,True
472,1.0,1,True
473,0.7333333333333333,1,False
474,1.0,1,True
475,1.0,1,True
476,0.9,1,True
477,1.0,1,True
478,1.0,1,True
479,0.8,1,False
480,1.0,1,True
481,1.0,1,True
482,1.0,1,True
483,1.0,1,True
484,1.0,1,True
485,1.0,1,True
486,0.9666666666666668,1,True
487,1.0,1,True
488,1.0,1,True
489,1.0,1,True
490,1.0,1,True
491,1.0,1,True
492,1.0,1,True
493,1.0,1,True
494,0.4333333333333333,1,False
495,1.0,1,True
496,0.6666666666666666,1,False
497,0.9666666666666668,1,True
498,0.7,1,False
499,1.0,1,True
500,0.9333333333333332,1,True
501,0.9666666666666668,1,True
502,1.0,1,True
503,0.4333333333333333,1,False
504,1.0,1,True
505,1.0,1,True
506,1.0,1,True
507,0.9666666666666668,1,True
508,0.9333333333333332,1,True
509,0.9,1,True
510,0.9666666666666668,1,True
511,0.8333333333333334,1,False
512,0.9333333333333332,1,True
513,0.9666666666666668,1,True
514,0.9333333333333332,1,True
515,0.9666666666666668,1,True
516,1.0,1,True
517,1.0,1,True
518,0.9666666666666668,1,True
519,0.9,1,True
520,0.9666666666666668,1,True
521,0.7666666666666667,1,False
522,0.9666666666666668,1,True
523,0.9333333333333332,1,True
524,0.8,1,False
525,0.8666666666666667,1,False
526,0.8666666666666667,1,False
527,0.7,1,False
528,0.8,1,False
529,0.5333333333333333,1,False
530,0.7666666666666667,1,False
531,0.8,1,False
532,1.0,1,True
533,1.0,1,True
534,0.9333333333333332,1,True
535,1.0,1,True
536,1.0,1,True
537,0.9666666666666668,1,True
538,1.0,1,True
539,0.9666666666666668,1,True
540,0.8666666666666667,1,False
541,0.8666666666666667,1,False
542,1.0,1,True
543,0.9,1,True
544,0.9,1,True
545,1.0,1,True
546,0.9333333333333332,1,True
547,0.9333333333333332,1,True
548,0.8333333333333334,1,False
549,0.9333333333333332,1,True
550,1.0,1,True
551,0.9,1,True
552,1.0,1,True
553,0.9,1,True
554,0.9333333333333332,1,True
555,1.0,1,True
556,1.0,1,True
557,0.9333333333333332,1,True
558,1.0,1,True
559,1.0,1,True
560,1.0,1,True
561,1.0,1,True
562,1.0,1,True
563,1.0,1,True
564,1.0,1,True
565,1.0,1,True
566,0.8333333333333334,1,False
567,0.4333333333333333,1,False
568,0.9666666666666668,1,True
569,1.0,1,True
570,1.0,1,True
571,1.0,1,True
572,1.0,1,True
573,1.0,1,True
574,1.0,1,True
575,1.0,1,True
576,1.0,1,True
577,1.0,1,True
578,0.9666666666666668,1,True
579,1.0,1,True
580,1.0,1,True
581,1.0,1,True
582,1.0,1,True
583,1.0,1,True
584,1.0,1,True
585,1.0,1,True
586,1.0,1,True
587,1.0,1,True
588,1.0,1,True
589,1.0,1,True
590,1.0,1,True
591,1.0,1,True
592,1.0,1,True
593,1.0,1,True
594,1.0,1,True
595,1.0,1,True
596,1.0,1,True
597,1.0,1,True
598,1.0,1,True
599,0.8,1,False
600,0.9666666666666668,1,True
601,0.9,1,True
602,1.0,1,True
603,1.0,1,True
604,1.0,1,True
605,1.0,1,True
606,1.0,1,True
607,1.0,1,True
608,1.0,1,True
609,1.0,1,True
610,1.0,1,True
611,1.0,1,True
612,0.9666666666666668,1,True
613,1.0,1,True
614,1.0,1,True
615,1.0,1,True
616,1.0,1,True
617,1.0,1,True
618,1.0,1,True
619,1.0,1,True
620,1.0,1,True
621,1.0,1,True
622,0.9666666666666668,1,True
623,0.7333333333333333,1,False
